CVE_ESCUELA_ATENCION,NOM_ESCUELA_ATENCION,REF_TURNO_ATENCION,REF_CICLO_ESCOLAR,CLAVECCT,NOMBRE_INMUEBLE,NIVEL,alcaldia,longitud,latitud,NUM_MATRICULA_TOTAL_ESCUELA,registros_salud,prioridad_atencion,pct_incompleto,pct_no_asistio,pct_caries,casos_caries,registros_caries,pct_visual,casos_visual,registros_visual,pct_sobrepeso_obesidad,casos_sobrepeso_obesidad,registros_sobrepeso_obesidad,imc_promedio,registros_imc,pct_alertas_multiples,casos_alertas_multiples,registros_alertas_multiples,alertas_promedio,completitud,casos_completos,registros_completitud
09DPR1507J,QUETZALCOATL,MATUTINO,2024-2025 | 2025-2026,09DPR5119T,QUETZALCOATL,Primaria,CUAJIMALPA DE MORELOS,-99.30938056,19.3535,304,386,19.9482,25.3886,0,36.7876,142,386,13.4715,52,386,24.0933,93,386,19.1338,201,23.8342,92,386,0.9974,74.6114,288,386
09DPR3006C,LAURA MENDEZ DE CUENCA,MATUTINO,2024-2025 | 2025-2026,09DPR3006C,LAURA MENDEZ DE CUENCA,Primaria,ÁLVARO OBREGÓN,-99.21270833,19.37193889,348,312,19.9359,0,0,50.9615,159,312,14.7436,46,312,33.9744,106,312,18.8292,250,27.8846,87,312,0.9968,100,312,312
09DPR2980V,LUCRECIA TORIZ,MATUTINO,2024-2025 | 2025-2026,09DPR2638I,LUCRECIA TORIZ,Primaria,IZTACALCO,-99.09434444,19.38601944,303,270,19.9259,0,0,34.0741,92,270,34.8148,94,270,30.7407,83,270,19.1387,163,35.1852,95,270,0.9963,100,270,270
09DPR2491F,JOAQUIN GARCÍA ICAZBALCETA,MATUTINO,2024-2025 | 2025-2026,09DPR2491F,JOAQUIN GARCÍA ICAZBALCETA,Primaria,CUAUHTÉMOC,-99.131325,19.42763056,206,195,19.8974,1.0256,0,37.4359,73,195,30.7692,60,195,30.2564,59,195,19.8603,116,35.3846,69,195,0.9949,98.9744,193,195
09DPR1422C,PROFR. JUAN B. SALAZAR,MATUTINO,2024-2025 | 2025-2026,09DPR1422C,PROFR. JUAN B. SALAZAR,Primaria,GUSTAVO A. MADERO,-99.15458333,19.51784167,273,266,19.8496,23.6842,0,31.5789,84,266,13.9098,37,266,30.0752,80,266,19.0256,156,21.8045,58,266,0.9925,76.3158,203,266
09DPR2620J,MARIA LUISA ROSS,MATUTINO,2025-2026,09DPR2620J,MARIA LUISA ROSS,Primaria,ÁLVARO OBREGÓN,-99.22988333,19.37256944,249,242,19.8347,0,0,40.4959,98,242,18.595,45,242,40.0826,97,242,19.9052,174,30.5785,74,242,0.9917,100,242,242
09DPR1249L,PROFRA. MA. LUISA CALDERON PONCE,MATUTINO,2025-2026,09DPR1249L,PROFRA. MA. LUISA CALDERON PONCE,Primaria,IZTAPALAPA,-99.13566944,19.36125,229,117,19.8291,0,0,35.0427,41,117,23.9316,28,117,40.1709,47,117,18.2469,113,26.4957,31,117,0.9915,100,117,117
09DPR1828T,JOSÉ LUIS VIEYRA GONZÁLEZ,VESPERTINO,2024-2025 | 2025-2026,09DPR1827U,JOSÉ LUIS VIEYRA GONZÁLEZ,Primaria,CUAJIMALPA DE MORELOS,-99.29626667,19.35344722,101,104,19.8077,19.2308,0,30.7692,32,104,29.8077,31,104,19.2308,20,104,18.2365,63,25,26,104,0.9904,80.7692,84,104
09DPR2457Z,PROFR. MANUEL S. HIDALGO,MATUTINO,2024-2025 | 2025-2026,09DBS0001J,PROFR. MANUEL S HIDALGO,Adultos - Secundaria,AZCAPOTZALCO,-99.19232222,19.50975278,318,300,19.8,21.3333,0,31,93,300,21,63,300,25.6667,77,300,17.7945,236,18.6667,56,300,0.99,78.6667,236,300
09DPR1787J,ERMILO ABREU GÓMEZ,MATUTINO,2024-2025 | 2025-2026,09DES0143E,ERMILO ABREU GÓMEZ,Secundaria,AZCAPOTZALCO,-99.20785833,19.48997778,293,195,19.7949,2.0513,0,37.4359,73,195,23.0769,45,195,36.4103,71,195,18.7712,146,30.7692,60,195,0.9897,97.9487,191,195
09DPR2221M,ZIMBABWE,MATUTINO,2024-2025 | 2025-2026,09DPR2221M,ZIMBABWE,Primaria,ÁLVARO OBREGÓN,-99.19486944,19.37023056,461,460,19.7826,0,0,29.7826,137,460,31.7391,146,460,37.3913,172,460,18.1823,423,25,115,460,0.9891,100,460,460
09DPR2882U,PRESIDENTES DE MÉXICO,MATUTINO,2024-2025 | 2025-2026,09DES0310L,PRESIDENTES DE MÉXICO,Secundaria,IZTAPALAPA,-99.05430556,19.33147778,234,260,19.7692,23.0769,0,34.2308,89,260,16.5385,43,260,25,65,260,18.3113,160,24.2308,63,260,0.9885,76.9231,200,260
09DPR2729Z,PROFR. SAMUEL DELGADO I. MOYA,MATUTINO,2025-2026,09DPR2726C,PROFR. SAMUEL DELGADO I. MOYA,Primaria,COYOACÁN,-99.16319167,19.32963056,327,245,19.7551,5.3061,0,48.5714,119,245,11.8367,29,245,33.0612,81,245,19.2419,167,29.3878,72,245,0.9878,94.6939,232,245
09DPR3029N,FRANCISCO J. MUJICA,MATUTINO,2024-2025 | 2025-2026,09DPR3029N,FRANCISCO J. MUJICA,Primaria,AZCAPOTZALCO,-99.20464167,19.49749722,136,163,19.7546,28.2209,0,23.9264,39,163,20.8589,34,163,25.7669,42,163,20.1397,78,22.6994,37,163,0.9877,71.7791,117,163
09DPR1591Y,PROFR. LUIS DE LA BRENA,MATUTINO,2024-2025 | 2025-2026,09DJN0202U,PROFR. LUIS DE LA BRENA,Preescolar,GUSTAVO A. MADERO,-99.08160278,19.49509722,93,138,19.7101,23.1884,0,39.1304,54,138,10.1449,14,138,26.087,36,138,20.0564,78,21.7391,30,138,0.9855,76.8116,106,138
09DPR4216O,LAZARO PAVIA,MATUTINO,2024-2025 | 2025-2026,09DPR4235C,LAZARO PAVIA,Primaria,TLALPAN,-99.22320556,19.29829722,361,330,19.697,1.5152,0,43.6364,144,330,17.5758,58,330,35.7576,118,330,18.4603,282,26.9697,89,330,0.9848,98.4848,325,330
09DPR1123E,MANUEL ACUÑA,VESPERTINO,2024-2025 | 2025-2026,09DES0306Z,MANUEL ACUÑA,Secundaria,IZTAPALAPA,-99.02557778,19.33202778,335,394,19.6954,15.736,0,43.401,171,394,13.198,52,394,26.1421,103,394,18.6174,258,22.5888,89,394,0.9848,84.264,332,394
09DPR2270V,REPÚBLICA DE MALI,MATUTINO,2024-2025 | 2025-2026,09DPR2270V,REPÚBLICA DE MALI,Primaria,IZTAPALAPA,-99.12838889,19.36,237,131,19.6947,1.5267,0,29.771,39,131,24.4275,32,131,42.7481,56,131,20.6266,128,24.4275,32,131,0.9847,98.4733,129,131
09DPR1770J,ETIOPIA,VESPERTINO,2025-2026,09DPR1769U,ETIOPIA,Primaria,ÁLVARO OBREGÓN,-99.19525,19.39195833,92,61,19.6721,0,0,49.1803,30,61,11.4754,7,61,37.7049,23,61,19.5467,45,32.7869,20,61,0.9836,100,61,61
09DPR0855J,LIC. ALVARO GALVEZ Y FUENTES,MATUTINO,2025-2026,09DJN0217W,LIC. ALVARO GALVEZ Y FUENTES,Preescolar,AZCAPOTZALCO,-99.15388056,19.47079444,261,242,19.6694,0.4132,0,44.2149,107,242,16.1157,39,242,37.6033,91,242,19.0845,181,26.0331,63,242,0.9835,99.5868,241,242
09DPR2283Z,CARMEN SERDAN ALATRISTE,MATUTINO,2024-2025 | 2025-2026,09DPR2283Z,CARMEN SERDAN ALATRISTE,Primaria,COYOACÁN,-99.14419167,19.35441944,82,60,19.6667,3.3333,0,26.6667,16,60,30,18,60,38.3333,23,60,18.3635,52,28.3333,17,60,0.9833,96.6667,58,60
09DPR4245J,PROVINCIA DE QUEBEC,MATUTINO,2024-2025 | 2025-2026,09DPR5129Z,PROVINCIA DE QUEBEC,Primaria,TLALPAN,-99.22575556,19.28439167,236,232,19.6552,0.431,0,36.6379,85,232,26.7241,62,232,34.4828,80,232,18.5856,202,24.1379,56,232,0.9828,99.569,231,232
09DPR2228F,INGENIERO JAVIER BARROS SIERRA,MATUTINO,2025-2026,09DPR3172A,INGENIERO JAVIER BARROS SIERRA,Primaria,ÁLVARO OBREGÓN,-99.23829167,19.33692222,419,400,19.65,0,0,45,180,400,15.25,61,400,38,152,400,18.7421,337,30,120,400,0.9825,100,400,400
09DPR1580S,15 DE SEPTIEMBRE,MATUTINO,2024-2025 | 2025-2026,09DPR1580S,15 DE SEPTIEMBRE,Primaria,AZCAPOTZALCO,-99.16118611,19.472825,128,171,19.6491,35.0877,0,16.9591,29,171,29.8246,51,171,16.3743,28,171,19.5117,60,24.5614,42,171,0.9825,64.9123,111,171
09DPR4212S,ESTADO DE AGUASCALIENTES,VESPERTINO,2024-2025 | 2025-2026,09DPR4200N,ESTADO DE AGUASCALIENTES,Primaria,ÁLVARO OBREGÓN,-99.22935,19.38458611,128,107,19.6262,0,0,50.4673,54,107,13.0841,14,107,34.5794,37,107,18.9753,77,32.7103,35,107,0.9813,100,107,107
09DPR0138Z,PROFR. FERNANDO BROM ROJAS,MATUTINO,2025-2026,09DPR0138Z,PROFR. FERNANDO BROM ROJAS,Primaria,COYOACÁN,-99.12405278,19.31715,295,263,19.6198,0.3802,0,31.9392,84,263,36.8821,97,263,28.8973,76,263,18.0758,207,28.1369,74,263,0.981,99.6198,262,263
09DPR3120V,ANTON SEMIONOVICH MAKARENKO,MATUTINO,2024-2025 | 2025-2026,09DPR3120V,ANTON SEMIONOVICH MAKARENKO,Primaria,COYOACÁN,-99.10689722,19.31756111,170,149,19.5973,0.6711,0,54.3624,81,149,9.396,14,149,33.557,50,149,18.4016,129,26.1745,39,149,0.9799,99.3289,148,149
09DPR2233R,MAURITANIA,MATUTINO,2024-2025 | 2025-2026,09DPR2233R,MAURITANIA,Primaria,TLALPAN,-99.14203889,19.19623889,835,811,19.5808,3.8224,0,42.1702,342,811,23.1813,188,811,28.73,233,811,18.3553,591,29.5931,240,811,0.979,96.1776,780,811
09DPR2296C,FORD 20,VESPERTINO,2024-2025 | 2025-2026,09DPR2296C,FORD 20,Primaria,ÁLVARO OBREGÓN,-99.23266111,19.34686944,117,95,19.5789,1.0526,0,45.2632,43,95,25.2632,24,95,26.3158,25,95,19.4394,66,27.3684,26,95,0.9789,98.9474,94,95
09DPR1019T,MONTES AZULES,MATUTINO,2025-2026,09DPR1019T,MONTES AZULES,Primaria,BENITO JUÁREZ,-99.14822222,19.39292778,183,133,19.5489,1.5038,0,38.3459,51,133,21.8045,29,133,36.0902,48,133,18.9929,112,27.8195,37,133,0.9774,98.4962,131,133
09DPR3093O,DR. ROBERTO SOLIS QUIROGA,MATUTINO,2024-2025 | 2025-2026,09DML0138I,DR. ROBERTO SOLIS QUIROGA,Especial - CAM,IZTAPALAPA,-99.02457222,19.38313611,639,600,19.5333,7.6667,0,38.6667,232,600,18,108,600,33.3333,200,600,18.7097,454,25.1667,151,600,0.9767,92.3333,554,600
09DPR0037B,CESAR VALLEJO,MATUTINO,2025-2026,09DPR0037B,CESAR VALLEJO,Primaria,IZTAPALAPA,-99.09648333,19.35230278,217,200,19.5,1,0,29.5,59,200,43.5,87,200,23.5,47,200,18.5287,115,34.5,69,200,0.975,99,198,200
09DPR1241T,PRESIDENTE MIGUEL ALEMAN,MATUTINO,2024-2025 | 2025-2026,09DPR1063G,PRESIDENTE MIGUEL ALEMAN,Primaria,VENUSTIANO CARRANZA,-99.07162778,19.42785,128,76,19.4737,10.5263,0,34.2105,26,76,15.7895,12,76,36.8421,28,76,21.4667,45,27.6316,21,76,0.9737,89.4737,68,76
09DPR1861A,MANUEL CERVANTES IMAZ,MATUTINO,2024-2025 | 2025-2026,09DJN0548M,MANUEL CERVANTES IMAZ,Preescolar,ÁLVARO OBREGÓN,-99.25726111,19.32861944,333,300,19.4667,22,0,30.6667,92,300,18.6667,56,300,26,78,300,21.0226,164,21,63,300,0.9733,78,234,300
09DPR2832M,PROFR. JORGE CASAHONDA CASTILLO,VESPERTINO,2024-2025 | 2025-2026,09DBA0178Y,PROFR. JORGE CASAHONDA CASTILLO,Adultos - Primaria,CUAUHTÉMOC,-99.12915833,19.44875278,133,148,19.4595,21.6216,0,28.3784,42,148,27.027,40,148,20.2703,30,148,16.2663,83,23.6486,35,148,0.973,78.3784,116,148
09DPR1656R,PROFR. LEOPOLDO KIEL,MATUTINO,2024-2025 | 2025-2026,09DPR1656R,PROFR. LEOPOLDO KIEL,Primaria,AZCAPOTZALCO,-99.19596944,19.47441389,278,363,19.449,23.9669,0,26.4463,96,363,18.7328,68,363,28.0992,102,363,20.2451,195,21.2121,77,363,0.9725,76.0331,276,363
09DPR2546S,MTRA. GABRIELA MISTRAL,MATUTINO,2024-2025 | 2025-2026,09DPR2546S,MTRA. GABRIELA MISTRAL,Primaria,COYOACÁN,-99.16108611,19.31356667,357,332,19.3976,0,0,43.6747,145,332,10.241,34,332,43.0723,143,332,18.4726,307,25,83,332,0.9699,100,332,332
09DPR4200N,ESTADO DE AGUASCALIENTES,MATUTINO,2024-2025 | 2025-2026,09DPR4200N,ESTADO DE AGUASCALIENTES,Primaria,ÁLVARO OBREGÓN,-99.22935,19.38458611,193,196,19.3878,0.5102,0,34.6939,68,196,27.0408,53,196,34.6939,68,196,18.8178,152,27.0408,53,196,0.9694,99.4898,195,196
09DPR1617P,AMERICA LATINA,MATUTINO,2024-2025 | 2025-2026,09DJN0999P,AMERICA LATINA,Preescolar,IZTACALCO,-99.07977222,19.39211111,163,186,19.3548,19.8925,0,23.1183,43,186,25.2688,47,186,28.4946,53,186,19.4851,114,22.5806,42,186,0.9677,80.1075,149,186
09DPR2973L,PROFR. PABLO DE LA LLAVE,MATUTINO,2024-2025 | 2025-2026,09DPR2973L,PROFR. PABLO DE LA LLAVE,Primaria,COYOACÁN,-99.12391389,19.33653611,263,212,19.3396,0.9434,0,46.6981,99,212,16.5094,35,212,32.5472,69,212,18.8072,152,29.717,63,212,0.967,99.0566,210,212
09DPR2355B,ESTADO DE QUINTANA ROO,MATUTINO,2024-2025 | 2025-2026,09DES0151N,ESTADO DE QUINTANA ROO,Secundaria,TLALPAN,-99.18628611,19.23418056,312,242,19.3388,0,0,28.0992,68,242,35.9504,87,242,32.6446,79,242,19.2366,175,28.0992,68,242,0.9669,100,242,242
09DPR1757P,CIRILO CELIS PASTRANA,VESPERTINO,2024-2025 | 2025-2026,09DPR1757P,CIRILO CELIS PASTRANA,Primaria,ÁLVARO OBREGÓN,-99.19280278,19.39504167,138,113,19.292,0,0,46.0177,52,113,19.469,22,113,30.9735,35,113,18.7378,90,26.5487,30,113,0.9646,100,113,113
09DPR1219R,REPÚBLICA DE TUNEZ,MATUTINO,2024-2025 | 2025-2026,09DPR1219R,REPÚBLICA DE TUNEZ,Primaria,BENITO JUÁREZ,-99.15168611,19.37561944,286,275,19.2727,0.3636,0,45.4545,125,275,10.1818,28,275,40.3636,111,275,18.3967,246,25.0909,69,275,0.9636,99.6364,274,275
09DPR0959E,PROFR. GONZALO PEÑA TRONCOSO,VESPERTINO,2024-2025 | 2025-2026,09DPR0961T,PROFR. GONZALO PEÑA TRONCOSO,Primaria,VENUSTIANO CARRANZA,-99.07615556,19.41346389,134,137,19.2701,0,0,35.0365,48,137,41.6058,57,137,19.708,27,137,18.3973,75,35.0365,48,137,0.9635,100,137,137
09DPR2166J,QUETZALCOATL,VESPERTINO,2024-2025 | 2025-2026,09DPR5119T,QUETZALCOATL,Primaria,CUAJIMALPA DE MORELOS,-99.30938056,19.3535,73,81,19.2593,25.9259,0,37.037,30,81,14.8148,12,81,18.5185,15,81,18.55,38,20.9877,17,81,0.963,74.0741,60,81
09DPR1432J,MTRA. GUADALUPE NUÑEZ Y PARRA,MATUTINO,2024-2025 | 2025-2026,09DPR1432J,MTRA. GUADALUPE NUÑEZ Y PARRA,Primaria,GUSTAVO A. MADERO,-99.11930833,19.48255833,427,584,19.2466,41.4384,0,17.2945,101,584,22.4315,131,584,15.0685,88,584,20.23,170,20.0342,117,584,0.9623,58.5616,342,584
09DPR0131G,EFRAIN HUERTA,MATUTINO,2025-2026,09DPR4019N,EFRAIN HUERTA,Primaria,ÁLVARO OBREGÓN,-99.25931111,19.32503333,541,523,19.2352,0.956,0,49.7132,260,523,11.8547,62,523,33.652,176,523,18.5723,394,27.1511,142,523,0.9618,99.044,518,523
09DPR5028B,PROFRA. AURORA LÓPEZ VELARDE BERUMEN,VESPERTINO,2024-2025 | 2025-2026,09DPR0129S,PROFRA. AURORA LÓPEZ VELARDE BERUMEN,Primaria,TLALPAN,-99.10390833,19.29467222,66,49,19.1837,4.0816,0,34.6939,17,49,20.4082,10,49,36.7347,18,49,18.5564,39,30.6122,15,49,0.9592,95.9184,47,49
09DPR1587L,GENERAL FELIPE ANGELES RAMIREZ,MATUTINO,2024-2025 | 2025-2026,09DPR1587L,GENERAL FELIPE ANGELES RAMIREZ,Primaria,AZCAPOTZALCO,-99.15988056,19.47688611,283,363,19.1736,30.5785,0,22.314,81,363,19.5592,71,363,23.416,85,363,18.8872,179,19.0083,69,363,0.9587,69.4215,252,363
09DPR2145X,JUAN AMOS COMENIO,MATUTINO,2025-2026,09DJN0043W,JUAN AMOS COMENIO,Preescolar,GUSTAVO A. MADERO,-99.09963333,19.501325,155,139,19.1367,0,0,30.9353,43,139,31.6547,44,139,33.0935,46,139,19.067,91,30.9353,43,139,0.9568,100,139,139
09DPR1969S,ESTATUTO JURIDICO,MATUTINO,2024-2025 | 2025-2026,09DJN0556V,ESTATUTO JURIDICO,Preescolar,COYOACÁN,-99.14496111,19.33372222,580,485,19.134,1.2371,0,35.6701,173,485,16.2887,79,485,42.4742,206,485,19.0369,428,24.3299,118,485,0.9567,98.7629,479,485
09DPR2285X,REPÚBLICA DE SENEGAL,MATUTINO,2024-2025 | 2025-2026,09DPR2285X,REPÚBLICA DE SENEGAL,Primaria,COYOACÁN,-99.18460833,19.30505833,518,507,19.1321,0.1972,0,41.6174,211,507,13.4122,68,507,40.4339,205,507,18.6395,471,24.2604,123,507,0.9566,99.8028,506,507
09DPR2816V,ESTADO DE QUERETARO,MATUTINO,2024-2025 | 2025-2026,09DPR2816V,ESTADO DE QUERETARO,Primaria,TLALPAN,-99.17845833,19.28064444,471,454,19.1189,0.4405,0,49.3392,224,454,10.5727,48,454,35.2423,160,454,19.1171,362,25.1101,114,454,0.9559,99.5595,452,454
09DPR2181B,JAPÓN,VESPERTINO,2024-2025 | 2025-2026,09DJN0207P,JAPON,Preescolar,GUSTAVO A. MADERO,-99.10925278,19.48650556,194,222,19.0991,27.027,0,32.4324,72,222,16.2162,36,222,19.8198,44,222,18.6873,110,22.973,51,222,0.955,72.973,162,222
09DPR1145Q,DR. MARIANO AZUELA,MATUTINO,2025-2026,09DJN0268C,DR. MARIANO AZUELA,Preescolar,GUSTAVO A. MADERO,-99.09282778,19.50269167,309,309,19.0939,6.1489,0,30.4207,94,309,24.5955,76,309,34.3042,106,309,18.6665,260,21.3592,66,309,0.9547,93.8511,290,309
09DPR3203D,DRA MARIA DEL CARMEN MILLAN,MATUTINO,2024-2025 | 2025-2026,09DPR3203D,DRA MARIA DEL CARMEN MILLAN,Primaria,TLALPAN,-99.11740278,19.29825556,312,238,19.0756,0.4202,0,36.5546,87,238,15.5462,37,238,42.8571,102,238,18.6751,233,21.4286,51,238,0.9538,99.5798,237,238
09DPR1546L,MTRO. MIGUEL LANZ DURET,MATUTINO,2024-2025 | 2025-2026,09DPR1546L,MTRO. MIGUEL LANZ DURET,Primaria,GUSTAVO A. MADERO,-99.10566111,19.46603611,154,171,19.0643,38.0117,0,18.1287,31,171,26.3158,45,171,12.8655,22,171,18.6421,57,23.9766,41,171,0.9532,61.9883,106,171
09DPR1829S,JOSÉ DE JESUS IBARRA Y ROBLES,MATUTINO,2025-2026,09DPR1829S,JOSÉ DE JESUS IBARRA Y ROBLES,Primaria,ÁLVARO OBREGÓN,-99.21278611,19.39196389,254,184,19.0217,0,0,51.087,94,184,11.9565,22,184,32.0652,59,184,18.2166,151,29.8913,55,184,0.9511,100,184,184
09DPR3145D,PROFR. ABEL ORTEGA FLORES,MATUTINO,2024-2025 | 2025-2026,09DPR3145D,PROFR. ABEL ORTEGA FLORES,Primaria,TLALPAN,-99.16454167,19.263725,245,214,18.972,0.9346,0,40.6542,87,214,24.2991,52,214,28.972,62,214,18.9288,153,26.6355,57,214,0.9486,99.0654,212,214
09DPR1590Z,REPÚBLICA DE FRANCIA,MATUTINO,2024-2025 | 2025-2026,09DPR1590Z,REPÚBLICA DE FRANCIA,Primaria,AZCAPOTZALCO,-99.15823611,19.47,112,136,18.9706,36.0294,0,18.3824,25,136,25.7353,35,136,14.7059,20,136,18.487,46,20.5882,28,136,0.9485,63.9706,87,136
09DPR0129S,PROFRA. AURORA LÓPEZ VELARDE BERUMEN,MATUTINO,2024-2025 | 2025-2026,09DPR0129S,PROFRA. AURORA LÓPEZ VELARDE BERUMEN,Primaria,TLALPAN,-99.10390833,19.29467222,266,191,18.9529,0.5236,0,24.6073,47,191,34.555,66,191,35.0785,67,191,18.7712,153,25.6545,49,191,0.9476,99.4764,190,191
09DPR1610W,EL MAESTRO MEXICANO,MATUTINO,2024-2025 | 2025-2026,09DPR1610W,EL MAESTRO MEXICANO,Primaria,AZCAPOTZALCO,-99.19786111,19.47331667,125,142,18.8732,40.8451,0,14.7887,21,142,23.2394,33,142,15.493,22,142,19.7146,41,19.0141,27,142,0.9437,59.1549,84,142
09DPR1547K,MTRO. MIGUEL LANZ DURET,VESPERTINO,2024-2025 | 2025-2026,09DPR1546L,MTRO. MIGUEL LANZ DURET,Primaria,GUSTAVO A. MADERO,-99.10566111,19.46603611,72,69,18.8406,28.9855,0,23.1884,16,69,21.7391,15,69,20.2899,14,69,20.0133,30,28.9855,20,69,0.942,71.0145,49,69
09DPR1679B,REPÚBLICA DE INDONESIA,MATUTINO,2024-2025 | 2025-2026,09DPR1837A,REPÚBLICA DE INDONESIA,Primaria,IZTAPALAPA,-99.07872222,19.32662222,157,120,18.8333,0,0,45,54,120,26.6667,32,120,22.5,27,120,21.7317,82,26.6667,32,120,0.9417,100,120,120
09DPR1850V,CLUB DE LEONES NUMERO 4,MATUTINO,2025-2026,09DPR1850V,CLUB DE LEONES NUMERO 4,Primaria,ÁLVARO OBREGÓN,-99.20187222,19.370925,487,495,18.8283,0,0,33.5354,166,495,21.2121,105,495,39.3939,195,495,19.3176,392,25.8586,128,495,0.9414,100,495,495
09DPR5140W,GUSTAVO BAZ PRADA,VESPERTINO,2024-2025 | 2025-2026,09DPR0046J,GUSTAVO BAZ PRADA,Primaria,TLALPAN,-99.23010556,19.27267222,319,227,18.7665,2.2026,0,37.0044,84,227,17.6211,40,227,37.0044,84,227,19.1924,170,25.9912,59,227,0.9383,97.7974,222,227
09DPR1562C,CLUB DE LEONES NUM. 1,MATUTINO,2024-2025 | 2025-2026,09DPR1562C,CLUB DE LEONES NUM. 1,Primaria,AZCAPOTZALCO,-99.14836944,19.46431944,273,366,18.7432,40.4372,0,15.3005,56,366,24.0437,88,366,13.9344,51,366,19.1764,106,19.3989,71,366,0.9372,59.5628,218,366
09DPR2338L,LIC. MIGUEL SERRANO,VESPERTINO,2024-2025 | 2025-2026,09DPR2338L,LIC. MIGUEL SERRANO,Primaria,CUAUHTÉMOC,-99.1342,19.43676944,112,175,18.7429,0.5714,0,32.5714,57,175,27.4286,48,175,33.1429,58,175,18.4,130,29.7143,52,175,0.9371,99.4286,174,175
09DPR1405M,CLUB DE LEONES DE LA VILLA NUM. 3,MATUTINO,2024-2025 | 2025-2026,09DPR1405M,CLUB DE LEONES DE LA VILLA NUM. 3,Primaria,GUSTAVO A. MADERO,-99.08953056,19.47305556,177,190,18.7368,43.1579,0,12.6316,24,190,20.5263,39,190,17.3684,33,190,20.1766,64,17.8947,34,190,0.9368,56.8421,108,190
09DPR3273Z,AMALIA GONZÁLEZ CABALLERO,MATUTINO,2024-2025 | 2025-2026,09DPR3273Z,AMALIA GONZÁLEZ CABALLERO,Primaria,AZCAPOTZALCO,-99.20179167,19.51085556,450,615,18.6992,35.6098,0,12.5203,77,615,29.1057,179,615,16.2602,100,615,18.5235,217,20.1626,124,615,0.935,64.3902,396,615
09DPR0033F,JOSÉ INES NOVELO,MATUTINO,2024-2025 | 2025-2026,09DPR0033F,JOSÉ INES NOVELO,Primaria,ÁLVARO OBREGÓN,-99.23259444,19.36831667,380,390,18.5641,0.5128,0,39.7436,155,390,18.7179,73,390,33.8462,132,390,18.9941,271,27.4359,107,390,0.9282,99.4872,388,390
09DPR2765E,ROSARIO MA. GUTIERREZ ESKILDSEN,MATUTINO,2024-2025 | 2025-2026,09DPR2765E,ROSARIO MA. GUTIERREZ ESKILDSEN,Primaria,IZTAPALAPA,-99.08135278,19.34660278,411,359,18.5515,1.3928,0,44.2897,159,359,14.2061,51,359,32.8691,118,359,19.585,247,27.5766,99,359,0.9276,98.6072,354,359
09DPR2918S,PROFR. ANTONIO AUDIRAC Y ALFONSIN,MATUTINO,2024-2025 | 2025-2026,09DPR2918S,PROFR. ANTONIO AUDIRAC Y ALFONSIN,Primaria,IZTAPALAPA,-99.06021111,19.33246111,330,227,18.5022,1.3216,0,33.4802,76,227,20.7048,47,227,37.0044,84,227,19.1484,186,24.6696,56,227,0.9251,98.6784,224,227
09DPR3005D,TORIBIO VELASCO FRIAS,VESPERTINO,2024-2025 | 2025-2026,09DPR3073A,TORIBIO VELASCO FRIAS,Primaria,ÁLVARO OBREGÓN,-99.22943333,19.357275,181,145,18.4828,0.6897,0,35.1724,51,145,21.3793,31,145,35.1724,51,145,19.3458,96,31.0345,45,145,0.9241,99.3103,144,145
09DPR2226H,MIGUEL ANGEL DE QUEVEDO,MATUTINO,2024-2025 | 2025-2026,09DPR2226H,MIGUEL ANGEL DE QUEVEDO,Primaria,ÁLVARO OBREGÓN,-99.23725833,19.37846944,203,188,18.4043,0,0,46.2766,87,188,19.6809,37,188,26.0638,49,188,17.5692,133,28.1915,53,188,0.9202,100,188,188
09DPR3139T,ROBERTO OWEN,MATUTINO,2024-2025 | 2025-2026,09DPR3139T,ROBERTO OWEN,Primaria,AZCAPOTZALCO,-99.19955,19.49070833,175,225,18.4,40.8889,0,17.3333,39,225,22.2222,50,225,11.5556,26,225,18.8564,55,19.5556,44,225,0.92,59.1111,133,225
09DPR1278G,JONAS EDWARD SALK,MATUTINO,2024-2025 | 2025-2026,09DPR1278G,JONAS EDWARD SALK,Primaria,BENITO JUÁREZ,-99.14107778,19.38463889,302,251,18.247,3.1873,0,37.0518,93,251,12.3506,31,251,38.6454,97,251,19.3338,216,22.7092,57,251,0.9124,96.8127,243,251
09DPR1576F,VASCO DE QUIROGA,VESPERTINO,2024-2025 | 2025-2026,09DPR1785L,VASCO DE QUIROGA,Primaria,ÁLVARO OBREGÓN,-99.23967778,19.38282222,155,114,18.2456,0,0,52.6316,60,114,15.7895,18,114,22.807,26,114,17.9581,74,28.9474,33,114,0.9123,100,114,114
09DPR2119Z,PROFR. LUIS GUEVARA RAMÍREZ,VESPERTINO,2025-2026,09DPR2426F,PROFR. LUIS GUEVARA RAMÍREZ,Primaria,IZTAPALAPA,-99.07421111,19.33083889,168,66,18.1818,0,0,50,33,66,15.1515,10,66,25.7576,17,66,18.0111,54,21.2121,14,66,0.9091,100,66,66
09DPR1227Z,GRAL. RAMON CORONA,MATUTINO,2025-2026,09DPR1227Z,GRAL. RAMON CORONA,Primaria,IZTAPALAPA,-99.13218611,19.37694444,153,131,18.1679,0,0,34.3511,45,131,13.7405,18,131,42.7481,56,131,19.0388,103,25.1908,33,131,0.9084,100,131,131
